word,score,examples
اين,22,"بين حين دين رين زين شين طين عين قين لين"
بذل,22,"اذل جذل خذل رذل عذل نذل بال بتل بجل بخل"
برك,22,"ارك ترك حرك درك شرك عرك فرك ورك برا برج"
بطا,22,"حطا خطا سطا عطا غطا قطا لطا مطا وطا بدا"
بلج,22,"الج ثلج حلج خلج دلج زلج علج فلج ولج برج"
ترف,22,"جرف حرف خرف ذرف زرف سرف شرف صرف طرف ظرف"
تلع,22,"بلع خلع دلع زلع صلع ضلع طلع ظلع قلع هلع"
جاء,22,"باء ساء شاء ضاء فاء قاء ماء ناء هاء جاب"
جبس,22,"حبس دبس عبس قبس كبس لبس نبس يبس جاس جرس"
جبى,22,"ابى ربى زبى سبى عبى قبى كبى لبى وبى جاى"
جبي,22,"ابي حبي ربي زبي سبي صبي عبي غبي لبي جري"
جدل,22,"بدل خدل سدل عدل ندل هدل جال جبل جذل جزل"
جذل,22,"اذل بذل خذل رذل عذل نذل جال جبل جدل جزل"
جزف,22,"ازف خزف عزف نزف وزف جاف جحف جدف جذف جرف"
جعد,22,"اعد بعد دعد رعد سعد صعد قعد معد وعد جاد"
جند,22,"زند سند عند فند هند جاد جحد جدد جرد جسد"
حذو,22,"بذو شذو غذو حبو حثو حجو حدو حرو حسو حشو"
حذى,22,"اذى بذى غذى قذى هذى وذى حرى حسى حشى حصى"
حزق,22,"بزق خزق رزق لزق مزق نزق حاق حبق حدق حذق"
حسك,22,"مسك نسك حاك حبك حرك حشك حكك حلك حنك حوك"
حكك,22,"دكك ركك زكك سكك شكك صكك فكك لكك مكك حاك"
حوت,22,"صوت فوت قوت لوت موت حات حتت حوج حود حوذ"
حيض,22,"بيض غيض فيض قيض هيض حاض حبض حرض حضض حفض"
خجل,22,"اجل بجل حجل دجل رجل زجل سجل عجل نجل وجل"
خدن,22,"بدن سدن شدن عدن فدن لدن مدن هدن ودن خان"
خشف,22,"حشف رشف قشف كشف نشف خاف خرف خزف خسف خصف"
خشي,22,"حشي رشي عشي غشي فشي مشي نشي وشي خزي خصي"
خطب,22,"حطب رطب شطب عطب قطب خاب خبب خرب خشب خصب"
خطط,22,"حطط شطط غطط قطط لطط مطط نطط وطط خاط خبط"
خطم,22,"حطم رطم فطم قطم لطم ختم خدم خرم خشم خصم"
خفى,22,"دفى زفى شفى صفى طفى عفى قفى كفى نفى وفى"
خمس,22,"امس حمس دمس رمس شمس طمس غمس لمس نمس همس"
داث,22,"باث حاث راث عاث غاث لاث هاث دعث دمث ديث"
داص,22,"شاص عاص غاص قاص ماص هاص دحص دعص دغص ديص"
دحو,22,"رحو سحو صحو ضحو قحو لحو محو نحو دجو دسو"
دسم,22,"بسم جسم حسم رسم قسم نسم وسم دام دجم درم"
دسو,22,"اسو حسو رسو غسو فسو قسو كسو مسو دجو دحو"
دعا,22,"رعا معا دجا دحا درا دسا دفا دلا دنا دها"
دنو,22,"حنو خنو رنو سنو ضنو عنو قنو هنو دجو دحو"
دهس,22,"نهس داس دبس دحس دخس درس دسس دعس دلس دمس"
دهق,22,"رهق زهق شهق نهق دبق دحق درق دسق دعق دفق"
ذبل,22,"ابل جبل حبل خبل دبل ربل زبل سبل شبل طبل"
ذرح,22,"برح ترح جرح سرح شرح صرح ضرح طرح فرح قرح"
ربذ,22,"جبذ حبذ ذبذ نبذ رذذ ربا ربب ربت ربث ربح"
ربص,22,"خبص رخص رصص رقص رهص ربا ربب ربت ربث ربح"
رزق,22,"بزق حزق خزق لزق مزق نزق راق ربق رتق رشق"
رزن,22,"حزن خزن وزن ران رجن رسن رشن رصن رطن رعن"
رصص,22,"جصص حصص خصص شصص عصص غصص فصص قصص لصص مصص"
رصن,22,"حصن غصن ران رجن رزن رسن رشن رطن رعن رغن"
رطب,22,"حطب خطب شطب عطب قطب راب ربب رتب رجب رحب"
رطن,22,"بطن شطن فطن قطن وطن ران رجن رزن رسن رشن"
رغى,22,"بغى طغى نغى راى ربى رثى رجى رخى ردى رضى"
رفض,22,"حفض خفض نفض وفض راض ربض رضض ركض رمض روض"
رمش,22,"خمش عمش كمش نمش همش راش رشش رعش رفش رقش"
رنق,22,"انق حنق خنق شنق عنق راق ربق رتق رزق رشق"
زبى,22,"ابى جبى ربى سبى عبى قبى كبى لبى وبى زجى"
زبي,22,"ابي جبي حبي ربي سبي صبي عبي غبي لبي زري"
زجل,22,"اجل بجل حجل خجل دجل رجل سجل عجل نجل وجل"
زيح,22,"تيح سيح شيح صيح طيح فيح قيح ميح نيح زاح"
سطا,22,"بطا حطا خطا عطا غطا قطا لطا مطا وطا سجا"
سعل,22,"جعل زعل شعل صعل فعل نعل سال سبل سجل سحل"
سفد,22,"رفد صفد نفد وفد ساد سجد سدد سرد سعد سمد"
سفن,22,"جفن حفن دفن عفن كفن لفن سجن سحن سخن سدن"
سمت,22,"زمت شمت صمت كمت سبت سحت سكت سلت سما سمج"
سهب,22,"اهب ذهب رهب شهب صهب لهب نهب وهب سبب سحب"
سوخ,22,"بوخ دوخ صوخ فوخ نوخ ساخ سبخ سخخ سلخ سوا"
شاظ,22,"غاظ قاظ لاظ شوظ شاب شاج شاح شاخ شاد شاذ"
شجن,22,"اجن دجن رجن سجن عجن لجن مجن هجن وجن شان"
شجو,22,"حجو دجو رجو زجو سجو نجو هجو شاو شتو شدو"
شحح,22,"احح بحح دحح ذحح سحح صحح فحح قحح كحح لحح"
شحم,22,"رحم زحم سحم فحم قحم لحم نحم وحم شام شبم"
شره,22,"فره كره وره شاه شبه شده شفه شوه شرب شرح"
شطب,22,"حطب خطب رطب عطب قطب شاب شبب شجب شحب شخب"
شعل,22,"جعل زعل سعل صعل فعل نعل شال شبل شحل شغل"
شنف,22,"انف حنف خنف دنف صنف طنف عنف كنف شاف شرف"
شهد,22,"جهد زهد سهد صهد ضهد عهد مهد نهد وهد شاد"
شهق,22,"دهق رهق زهق نهق شاق شبق شدق شرق شفق شقق"
شهى,22,"بهى دهى زهى سهى لهى مهى نهى وهى شتى شرى"
شوص,22,"خوص عوص غوص موص شاص شخص شصص شوب شور شوس"
صات,22,"بات حات خات فات قات لات مات صتت صلت صمت"
صبي,22,"ابي جبي حبي ربي زبي سبي عبي غبي لبي صدي"
صدح,22,"ردح فدح قدح كدح مدح صاح صبح صحح صرح صفح"
صقر,22,"اقر بقر حقر سقر شقر عقر فقر نقر وقر صار"
ضوع,22,"جوع روع سوع شوع صوع طوع قوع كوع لوع نوع"
طاش,22,"باش جاش حاش راش عاش غاش فاش ناش هاش طرش"
طفل,22,"افل تفل جفل حفل رفل سفل غفل قفل كفل نفل"
طمس,22,"امس حمس خمس دمس رمس شمس غمس لمس نمس همس"
طمع,22,"جمع دمع زمع سمع شمع صمع قمع لمع همع طاع"
طهر,22,"اهر بهر جهر دهر زهر سهر شهر صهر ظهر عهر"
طير,22,"جير حير خير زير سير صير ضير عير غير نير"
عاث,22,"باث حاث داث راث غاث لاث هاث عبث عيث عاب"
عاص,22,"داص شاص غاص قاص ماص هاص عصص عقص عوص عاب"
عبط,22,"ابط ثبط حبط خبط ربط سبط ضبط غبط لبط نبط"
عتب,22,"رتب كتب عاب عبب عجب عذب عرب عزب عشب عصب"
عرض,22,"ارض حرض غرض فرض قرض مرض عاض عضض عوض عرا"
عرك,22,"ارك برك ترك حرك درك شرك فرك ورك علك عرا"
عسس,22,"اسس جسس حسس خسس دسس رسس قسس مسس نسس هسس"
عضل,22,"اضل فضل مضل نضل هضل عال عتل عجل عدل عذل"
عهد,22,"جهد زهد سهد شهد صهد ضهد مهد نهد وهد عاد"
عوض,22,"حوض خوض روض فوض قوض نوض عاض عرض عضض عوج"
غاض,22,"باض حاض خاض راض عاض فاض قاض ناض هاض غرض"
غاط,22,"حاط خاط ساط شاط لاط ماط ناط هاط غبط غطط"
غرض,22,"ارض حرض عرض فرض قرض مرض غاض غضض غمض غيض"
غسو,22,"اسو حسو دسو رسو فسو قسو كسو مسو غبو غثو"
غشو,22,"حشو رشو عشو فشو لشو نشو غبو غثو غدو غذو"
غضو,22,"رضو فضو نضو وضو غبو غثو غدو غذو غرو غزو"
غفق,22,"افق خفق دفق رفق شفق صفق طفق عفق لفق نفق"
غلس,22,"جلس حلس خلس دلس سلس طلس فلس كلس ملس غرس"
غمد,22,"امد جمد حمد خمد رمد سمد صمد ضمد عمد كمد"
غمق,22,"حمق رمق سمق شمق عمق لمق نمق ومق غدق غرق"
فدح,22,"ردح صدح قدح كدح مدح فاح فتح فحح فرح فسح"
فسا,22,"حسا خسا دسا رسا غسا قسا كسا نسا فتا فجا"
فسح,22,"قسح كسح مسح نسح فاح فتح فحح فدح فرح فصح"
فشش,22,"بشش جشش حشش خشش دشش رشش عشش غشش قشش كشش"
فصل,22,"اصل حصل خصل قصل مصل نصل وصل فال فتل فحل"
قتا,22,"رتا شتا عتا فتا نتا قبا قثا قحا قرا قسا"
قطط,22,"حطط خطط شطط غطط لطط مطط نطط وطط قحط قرط"
قطع,22,"سطع لطع نطع قاع قبع قذع قرع قشع قصع قلع"
قوض,22,"حوض خوض روض عوض فوض نوض قاض قبض قرض قضض"
قيض,22,"بيض حيض غيض فيض هيض قاض قبض قرض قضض قوض"
كاس,22,"باس جاس داس راس ساس طاس قاس ماس ناس ياس"
كبد,22,"ابد ربد زبد عبد لبد وبد كاد كدد كسد كمد"
كحل,22,"احل رحل سحل شحل ضحل طحل فحل قحل محل نحل"
كرز,22,"برز جرز حرز خرز درز طرز غرز فرز كزز كنز"
كسا,22,"حسا خسا دسا رسا غسا فسا قسا نسا كبا كدا"
كسي,22,"اسي حسي عسي قسي مسي نسي وسي كدي كري كفي"
كون,22,"اون بون خون دون رون صون عون لون مون نون"
لاظ,22,"شاظ غاظ قاظ لحظ لظظ لفظ لات لاث لاج لاح"
لاك,22,"حاك داك شاك لبك لكك لوك لات لاث لاج لاح"
لدن,22,"بدن خدن سدن شدن عدن فدن مدن هدن ودن لان"
لزم,22,"ازم جزم حزم رزم عزم قزم هزم لام لثم لجم"
لقا,22,"حقا زقا فقا نقا لجا لحا لخا لطا لغا لكا"
لكا,22,"ذكا ركا زكا شكا مكا نكا وكا لجا لحا لخا"
لكي,22,"بكي حكي ذكي زكي نكي لاي لبي لحي لظي لغي"
لمج,22,"خمج دمج زمج سمج عمج همج لاج لجج لزج لعج"
ماص,22,"داص شاص عاص غاص قاص هاص محص مصص مغص ملص"
مجن,22,"اجن دجن رجن سجن شجن عجن لجن هجن وجن متن"
مسح,22,"فسح قسح كسح نسح ماح متح مدح مرح مزح مصح"
مسى,22,"اسى حسى دسى عسى قسى نسى وسى محى مرى مشى"
مشي,22,"حشي خشي رشي عشي غشي فشي نشي وشي محي مدي"
مطا,22,"بطا حطا خطا سطا عطا غطا قطا لطا وطا محا"
ملك,22,"حلك دلك سلك علك فلك هلك محك مسك معك مكك"
مهى,22,"بهى دهى زهى سهى شهى لهى نهى وهى محى مرى"
نقذ,22,"نبذ نفذ نقا نقب نقح نقد نقر نقز نقس نقش"
نكت,22,"تكت سكت نبت نتت نحت نصت نعت نكا نكب نكث"
نكه,22,"فكه ناه نبه نده نزه نقه نوه نكا نكب نكت"
نيط,22,"خيط شيط عيط ميط هيط ناط نبط نحط نخط نشط"
هذر,22,"بذر جذر حذر شذر عذر قذر مذر نذر وذر هار"
همش,22,"خمش رمش عمش كمش نمش هاش هبش هرش هشش هوش"
هنا,22,"حنا خنا دنا رنا سنا شنا ضنا عنا قنا هبا"
هوش,22,"جوش حوش دوش روش شوش نوش هاش هبش هرش هشش"
وخي,22,"رخي سخي واي وحي ودي وذي وري وزي وسي وشي"
وطد,22,"واد وبد وتد وجد وحد ودد ورد وسد وصد وعد"
وقع,22,"بقع دقع رقع صقع فقع مقع نقع وجع ودع ورع"
وكا,22,"ذكا ركا زكا شكا لكا مكا نكا وبا ودا وذا"
وهن,22,"دهن ذهن رهن كهن مهن وتن وثن وجن وحن ودن"
باث,22,"حاث داث راث عاث غاث لاث هاث بثث بحث بعث"
مخل,22,"اخل بخل دخل نخل مال مثل محل مسل مصل مضل"
مهم,22,"اهم بهم جهم دهم رهم سهم شهم فهم لهم نهم"
ابا,21,"حبا خبا ربا صبا طبا عبا قبا كبا نبا هبا"
اجج,21,"ثجج حجج دجج رجج زجج سجج شجج ضجج عجج فجج"
احب,21,"رحب سحب شحب صحب قحب محب نحب ابب ادب ارب"
اسف,21,"حسف خسف رسف عسف كسف نسف اثف اخف ازف اعف"
اسن,21,"حسن رسن لسن مسن وسن اجن اذن اعن اغن اكن"
اسي,21,"حسي عسي قسي كسي مسي نسي وسي ابي اتي ادي"
اشل,21,"فشل نشل ابل اجل احل اخل اذل ازل اصل اضل"
اكم,21,"بكم حكم ركم زكم شكم لكم هكم اتم اثم اجم"
انب,21,"جنب ذنب شنب طنب عنب ابب احب ادب ارب اكب"
باء,21,"جاء ساء شاء ضاء فاء قاء ماء ناء هاء بات"
برخ,21,"ارخ شرخ صرخ فرخ باخ بذخ بوخ برا برج برح"
بزل,21,"ازل جزل خزل عزل غزل نزل هزل بال بتل بجل"
بوح,21,"جوح دوح روح زوح طوح فوح لوح نوح باح بجح"
بيد,21,"ايد جيد حيد ذيد زيد شيد صيد عيد قيد كيد"
بيع,21,"ذيع ريع سيع شيع صيع ضيع طيع قيع ميع نيع"
تلا,21,"الا بلا جلا حلا خلا دلا سلا طلا علا غلا"
تلو,21,"الو بلو جلو حلو خلو دلو سلو صلو طلو علو"
تمر,21,"امر ثمر جمر حمر خمر دمر ذمر زمر سمر شمر"
ثلب,21,"الب جلب حلب خلب سلب صلب طلب علب غلب قلب"
ثني,21,"اني بني جني حني خني دني زني سني ضني عني"
جاز,21,"حاز راز فاز هاز جرز جزز جمز جهز جوز جاب"
جاى,21,"راى فاى ناى واى جبى جرى جزى جلى جنى جاب"
جدف,21,"ردف صدف غدف ندف هدف ودف جاف جحف جذف جرف"
جشش,21,"بشش حشش خشش دشش رشش عشش غشش فشش قشش كشش"
جفا,21,"دفا رفا شفا صفا ضفا طفا عفا غفا قفا كفا"
جفو,21,"حفو دفو رفو شفو صفو ضفو طفو عفو غفو قفو"
حبض,21,"ربض قبض نبض حاض حرض حضض حفض حمض حوض حيض"
